mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_bootstrap_features,param_max_features,param_max_samples,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2.0129686832427978,0.033819649854199225,0.0710836410522461,0.012169766140579382,False,True,0.6154469128110744,0.6205127330130058,69,"{'bootstrap': False, 'bootstrap_features': True, 'max_features': 0.6154469128110744, 'max_samples': 0.6205127330130058, 'n_estimators': 69}",0.9401840490797546,0.9488752556237219,0.943762781186094,0.9483640081799591,0.9473415132924335,0.9457055214723926,0.0032879213069148395,1
2.270681285858154,0.1375757325053776,0.07975926399230956,0.005348130266333584,True,False,0.7475884550556351,0.5171942605576092,87,"{'bootstrap': True, 'bootstrap_features': False, 'max_features': 0.7475884550556351, 'max_samples': 0.5171942605576092, 'n_estimators': 87}",0.918200408997955,0.934560327198364,0.9243353783231084,0.9360940695296524,0.929959100204499,0.9286298568507159,0.006631255773861347,11
0.40623974800109863,0.07876849304808164,0.018552255630493165,0.004799201011664443,True,False,0.5911180438940311,0.8776807051588262,15,"{'bootstrap': True, 'bootstrap_features': False, 'max_features': 0.5911180438940311, 'max_samples': 0.8776807051588262, 'n_estimators': 15}",0.9258691206543967,0.9325153374233128,0.9294478527607362,0.934560327198364,0.9335378323108384,0.9311860940695296,0.0031614774711125277,10
0.9038063526153565,0.02752193889730361,0.03681793212890625,0.010403966620342701,False,False,0.7838501639099957,0.5156566462277793,27,"{'bootstrap': False, 'bootstrap_features': False, 'max_features': 0.7838501639099957, 'max_samples': 0.5156566462277793, 'n_estimators': 27}",0.9115541922290389,0.9355828220858896,0.9243353783231084,0.9258691206543967,0.9330265848670757,0.9260736196319019,0.0083981632713215,13
1.8761640071868897,0.0908308935897909,0.0323737621307373,0.004972244572444615,False,False,0.9697494707820946,0.9474136752138245,23,"{'bootstrap': False, 'bootstrap_features': False, 'max_features': 0.9697494707820946, 'max_samples': 0.9474136752138245, 'n_estimators': 23}",0.8962167689161554,0.9197341513292433,0.9100204498977505,0.8962167689161554,0.9033742331288344,0.9051124744376278,0.008934990705502428,20
2.1277151584625242,0.06784637399400026,0.08164606094360352,0.030742015360080917,True,False,0.6632703844029177,0.7852219872026998,71,"{'bootstrap': True, 'bootstrap_features': False, 'max_features': 0.6632703844029177, 'max_samples': 0.7852219872026998, 'n_estimators': 71}",0.9263803680981595,0.9401840490797546,0.934560327198364,0.9381390593047034,0.9412065439672802,0.9360940695296524,0.005362008426227782,9
2.2175882339477537,0.08312008922178939,0.055334949493408205,0.007546599501017667,False,True,0.6943386448447411,0.6356745158869479,62,"{'bootstrap': False, 'bootstrap_features': True, 'max_features': 0.6943386448447411, 'max_samples': 0.6356745158869479, 'n_estimators': 62}",0.9355828220858896,0.9442740286298569,0.9427402862985685,0.943762781186094,0.9406952965235174,0.9414110429447853,0.0031614774711125246,6
3.438402843475342,0.16121927109550632,0.05075716972351074,0.018348030711075113,False,False,0.982627653632069,0.8035171238433423,50,"{'bootstrap': False, 'bootstrap_features': False, 'max_features': 0.982627653632069, 'max_samples': 0.8035171238433423, 'n_estimators': 50}",0.906441717791411,0.9263803680981595,0.9069529652351738,0.91359918200409,0.9161554192229039,0.9139059304703476,0.0072776931080876335,19
0.3037268161773682,0.052537799399997136,0.026026582717895506,0.008957990631033677,True,True,0.5826334695315012,0.5078182033705969,18,"{'bootstrap': True, 'bootstrap_features': True, 'max_features': 0.5826334695315012, 'max_samples': 0.5078182033705969, 'n_estimators': 18}",0.9146216768916156,0.929959100204499,0.91359918200409,0.9304703476482618,0.9202453987730062,0.9217791411042946,0.007251788640694136,15
0.43276271820068357,0.028840258357124345,0.026784372329711915,0.004729601967597996,False,True,0.5993578407670862,0.5027610585618012,20,"{'bootstrap': False, 'bootstrap_features': True, 'max_features': 0.5993578407670862, 'max_samples': 0.5027610585618012, 'n_estimators': 20}",0.9176891615541922,0.9350715746421268,0.9238241308793456,0.9253578732106339,0.934560327198364,0.9273006134969325,0.006653291813904887,12
