mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2.65830659866333,0.17189634567349135,0.00979914665222168,0.0015548707019826468,0.8035171238433423,1.3799959101127168,0.1240683764260206,3,9,376,0.7693605922825478,"{'colsample_bytree': 0.8035171238433423, 'gamma': 1.3799959101127168, 'learning_rate': 0.1240683764260206, 'max_depth': 3, 'min_child_weight': 9, 'n_estimators': 376, 'subsample': 0.7693605922825478}",0.9176891615541922,0.9284253578732107,0.9171779141104295,0.9335378323108384,0.9294478527607362,0.9252556237218814,0.006613890236726461,6
4.171520185470581,0.0741909257905717,0.018400859832763673,0.0026158785902136404,0.6974407590877849,1.4674408735901907,0.05351995567877112,5,1,441,0.8916028672163949,"{'colsample_bytree': 0.6974407590877849, 'gamma': 1.4674408735901907, 'learning_rate': 0.05351995567877112, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 441, 'subsample': 0.8916028672163949}",0.9228016359918201,0.9335378323108384,0.9248466257668712,0.9401840490797546,0.9350715746421268,0.9312883435582823,0.0065119359215094616,3
3.4147253036499023,0.28499921970269043,0.021026086807250977,0.0007198262637575109,0.8856351733429728,0.3702232586704518,0.13961643213606817,11,7,250,0.8493192507310232,"{'colsample_bytree': 0.8856351733429728, 'gamma': 0.3702232586704518, 'learning_rate': 0.13961643213606817, 'max_depth': 11, 'min_child_weight': 7, 'n_estimators': 250, 'subsample': 0.8493192507310232}",0.939161554192229,0.9488752556237219,0.9432515337423313,0.9498977505112475,0.9452965235173824,0.9452965235173825,0.0038935445326502734,2
3.06766881942749,0.029790691067729278,0.01917881965637207,0.00015121899441069154,0.6654490124263246,0.3177917514301182,0.12774558042891554,10,5,148,0.8365191150830908,"{'colsample_bytree': 0.6654490124263246, 'gamma': 0.3177917514301182, 'learning_rate': 0.12774558042891554, 'max_depth': 10, 'min_child_weight': 5, 'n_estimators': 148, 'subsample': 0.8365191150830908}",0.939161554192229,0.9514314928425358,0.9401840490797546,0.9534764826175869,0.9498977505112475,0.9468302658486708,0.005962118501886813,1
0.9014200687408447,0.059983160281515666,0.005309677124023438,0.0003215657926663573,0.6373608964950321,2.806217129238506,0.14573171868844748,5,1,54,0.8245108790277985,"{'colsample_bytree': 0.6373608964950321, 'gamma': 2.806217129238506, 'learning_rate': 0.14573171868844748, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 54, 'subsample': 0.8245108790277985}",0.9028629856850716,0.9171779141104295,0.906441717791411,0.9222903885480572,0.9171779141104295,0.9131901840490798,0.007304937055006842,12
2.1640299797058105,0.14529214168054477,0.00763397216796875,0.0008771624942478052,0.8854835899772805,2.4689779818219537,0.18068320734549853,5,7,290,0.7257423924305306,"{'colsample_bytree': 0.8854835899772805, 'gamma': 2.4689779818219537, 'learning_rate': 0.18068320734549853, 'max_depth': 5, 'min_child_weight': 7, 'n_estimators': 290, 'subsample': 0.7257423924305306}",0.9151329243353783,0.9289366053169734,0.9125766871165644,0.9289366053169734,0.9258691206543967,0.9222903885480573,0.0070247705674101124,9
1.9052816390991212,0.17643796771845308,0.007645177841186524,0.00021940434733577657,0.7542853455823514,4.537832369630465,0.11232305728721874,6,7,236,0.8779139732158818,"{'colsample_bytree': 0.7542853455823514, 'gamma': 4.537832369630465, 'learning_rate': 0.11232305728721874, 'max_depth': 6, 'min_child_weight': 7, 'n_estimators': 236, 'subsample': 0.8779139732158818}",0.9028629856850716,0.9079754601226994,0.8992842535787321,0.9125766871165644,0.9084867075664622,0.906237218813906,0.0046475738966721795,16
2.6060041427612304,0.08480674182594829,0.008617591857910157,0.0009225391852349831,0.9402339195076288,3.1217702406689662,0.1239084214594285,7,6,333,0.9214688307596458,"{'colsample_bytree': 0.9402339195076288, 'gamma': 3.1217702406689662, 'learning_rate': 0.1239084214594285, 'max_depth': 7, 'min_child_weight': 6, 'n_estimators': 333, 'subsample': 0.9214688307596458}",0.91359918200409,0.9202453987730062,0.9130879345603272,0.9212678936605317,0.9187116564417178,0.9173824130879347,0.003400468128489972,11
1.8559059619903564,0.031166689912743156,0.006987094879150391,0.0003972905217664282,0.5932850294430179,4.462794992449889,0.1848355604789127,9,9,280,0.9627313766183017,"{'colsample_bytree': 0.5932850294430179, 'gamma': 4.462794992449889, 'learning_rate': 0.1848355604789127, 'max_depth': 9, 'min_child_weight': 9, 'n_estimators': 280, 'subsample': 0.9627313766183017}",0.9049079754601227,0.9105316973415133,0.8997955010224948,0.9171779141104295,0.9105316973415133,0.9085889570552148,0.005868443702364747,14
3.453697919845581,0.713939872139674,0.020890283584594726,0.0013662746737677983,0.6360661246923176,3.238450602706812,0.05013009424882896,11,3,408,0.6658623412571767,"{'colsample_bytree': 0.6360661246923176, 'gamma': 3.238450602706812, 'learning_rate': 0.05013009424882896, 'max_depth': 11, 'min_child_weight': 3, 'n_estimators': 408, 'subsample': 0.6658623412571767}",0.918200408997955,0.9274028629856851,0.9161554192229039,0.9268916155419223,0.9228016359918201,0.9222903885480573,0.004515215166834299,9
